"memberId","caseid","weight","excluded_reason"
"bd709f9796954089",1,5.00009450753301,NA
"696f1bfecd770e86",2,0.0307549397294062,NA
"ff91d1986c0bc565",3,0.0307792443914297,NA
"497eadea2567c8d9",4,0.0345924193958954,NA
"f6b0a287e9b3347a",5,0.0483714909112641,NA
"cb1bd9c2006cbaf0",6,0.0495886296016877,NA
"985d3ff5ca374e96",7,0.082346221565889,NA
"3fab4f08de0cb3f9",8,0.0307792443914297,NA
"51b1f849bdeb9ecf",9,0.0358652979022984,NA
"5ab03c483e32e10c",10,0.0501513904435565,NA
"d8bb00f01c9c0a4a",11,0.140725762839936,NA
"e6417789babb9107",12,0.113106629106147,NA
"e391fa6c80f61707",13,0.0361932693090023,NA
"5f78dcbca43caef9",14,4.09047624930139,NA
"9a9634d2e58eeef7",15,0.0434830395376932,NA
"6ef9a460e5ab1fc2",16,0.0882639685349498,NA
"462b6bfd29923d11",17,0.0358652979022984,NA
"d02e475efc7a8522",18,0.0345924193958954,NA
"4177a7aa6d3bb336",19,1.01217915521965,NA
"cf8496d34cca266d",20,3.9286428930206,NA
"5bb81c4ae8d9a7bb",21,0.117159541348648,NA
"49801145bb3425a4",22,1.54510284542847,NA
"ea474466a9435ce3",23,0.0465864236179567,NA
"293c375f0d9f96e0",24,0.0318422654863182,NA
"036302e3c2117c66",25,0.0408580603987827,NA
"9f2e7cc87fc468ba",26,0.0501513904435565,NA
"7d353abb5ddb3dde",27,0.0232223728156673,NA
"2a6c641467eefd3d",28,0.0390817446763275,NA
"1ae425b24392e77b",29,0.0501513904435565,NA
"0ddcad12a37b503c",30,0.0843718061923739,NA
"2b16176104955771",31,4.18181955448945,NA
"758327566cc680f9",32,0.0354628447486996,NA
"9d56c7857e78bfdf",33,0.158159977745324,NA
"af59ef51a1aaae1e",34,0.0398867073456609,NA
"360662b0719757ea",35,0.0506100014975267,NA
"a941391525f60a7b",36,1.67243895212738,NA
"5e5bb07e34709794",37,2.81194091636705,NA
"4ebef907a6a33f8b",38,5.00009450753301,NA
"20327a3953cf4cde",39,0.0478719437625148,NA
"107a858a6d1439d2",40,0.0377770410573643,NA
"dedc640b4e7c8c57",41,0.0642811619797351,NA
"b496cc1edbf3a2d2",42,0.0459700718867167,NA
"e53f3495bed3981e",43,0.0417529369447951,NA
"953bde47e99c2114",44,0.112081694333365,NA
"83cec70d74a7c71a",45,0.0767923098440304,NA
"7b07d580d016739b",46,0.052824631236333,NA
"1f26f57a0e40d6ea",47,0.165374075836329,NA
"c352fe35dfe66bba",48,0.0709240835535356,NA
"7fec61bf80c8e71f",49,0.0939651817629979,NA
"60ee4683c1125d99",50,1.09959908022832,NA
"3221b877fda74ace",51,1.79644919483325,NA
"96a366925fca731e",52,0.034278954360347,NA
"0c413c57cafd2af1",53,2.28121477974325,NA
"1d914c68498432ea",54,2.28121477974325,NA
"8e0a8df827b99acb",55,0.0450311840555399,NA
"d74d744af6aeedd6",56,0.0378765855957418,NA
"e7ecb42e01aba5c6",57,0.112081694333365,NA
"31afdfd63be823c9",58,0.0719140033855319,NA
"3344728d4855eeff",59,0.124648894674154,NA
"e54774a273ea5242",60,1.39822314335007,NA
"cd911a2dc83b10a2",61,0.188559776874991,NA
"bab4e04daaa5a1ca",62,0.165374075836329,NA
"2a56784f0d07ff2e",63,5.00009450753301,NA
"ccd4ff93bbcadd62",64,5.00009450753301,NA
"fdb86becbd2dca65",65,0.108917314271947,NA
"d77d285e17a9121d",66,0.0501513904435565,NA
"5ea92a1d9dc32104",67,2.79133754669213,NA
"c83034c9904fa44d",68,NA,"edu 缺值"
"c670a29290507a9f",69,3.70942506833607,NA
"48a85469459b7fdc",70,2.50178641561974,NA
"9eb62a7e2ecfddba",71,1.55007591949041,NA
"9c7f0a3f72f3c9e5",72,2.7175376101851,NA
"f7992defcd791aff",73,0.112081694333365,NA
