"memberId","caseid","weight","excluded_reason"
"000812e54ea4c494",1,NA,"edu 缺值"
"0008d6e50a201ee2",2,1.3855991234668,NA
"0008d6e50a201ee2-1",3,4.00754831076323,NA
"000a2f36b514d989",4,NA,"edu 缺值"
"000b5ca46846dbd2",5,0.499754332850847,NA
"0021dfb8930e4e39",6,0.143849474355578,NA
"0022268b8063383e",7,0.131103006091378,NA
"0024f284d6d025f2",8,0.247311333438462,NA
"00253a9cd8879d27",9,NA,"edu 缺值"
"0028d9900928c300",10,0.189870430687549,NA
"002da3e95b15bc98",11,5.00009104606325,NA
"0030b701b71007d2",12,NA,"edu 缺值"
"003113a36a32b57b",13,NA,"edu 缺值"
"004358051e8a092e",14,1.07233400120656,NA
"004e0c9c966c8377",15,NA,"edu 缺值"
"004e444d84224dcf",16,1.62728336093566,NA
"005fc7855fe8bc45",17,0.360684248405661,NA
"00600e5244d42277",18,0.161403074529731,NA
"0061dbe0d7f85fce",19,NA,"edu 缺值"
"0069b68a160cf6da-1",20,NA,"party_kmt 缺值"
"0069b68a160cf6da",21,0.193448411329452,NA
"006ef25e2b7bf01e",22,0.0704952927516892,NA
"00782337cab73531",23,0.282723644450041,NA
"00794f8b955774d8",24,0.409455600887348,NA
"007ea3cc52c372e6",25,0.16829845267839,NA
"007f9b7c5111a808",26,NA,"party_tpp 缺值"
"0084fa7aa08ebf86",27,NA,"party_kmt 缺值"
"0087b1f0c32503e9",28,NA,"party_tpp 缺值"
"008a737857280bf9-1",29,NA,"party_tpp 缺值"
"008a737857280bf9",30,NA,"party_tpp 缺值"
"008ae5045e07ee97",31,NA,"sex 缺值"
"00975beef615fb2f",32,NA,"sex 缺值"
"009acb65918ec802",33,NA,"party_tpp 缺值"
"00a1a445897d42e1",34,NA,"edu 缺值"
"00a6b3777a06611e",35,0.19464968464914,NA
"00a7384fa5a3d8fa",36,NA,"edu 缺值"
"00bd1f66bc7fa90b",37,NA,"party_tpp 缺值"
"00c0673d0f411e6f",38,0.647312234268205,NA
"00c427b6db6bbe70",39,0.0863931964567863,NA
"00c553120c55c739",40,0.0704952927516892,NA
"00c553120c55c739-1",41,NA,"party_kmt 缺值"
"00c86490f3bda0b0",42,0.704812506367594,NA
"00d5b42c39ef0bb4",43,NA,"edu 缺值"
"00d64ac53b7be751",44,0.170238235700995,NA
"00d7b2032d76d363",45,NA,"edu 缺值"
"00d88a373394bae2-1",46,NA,"party_kmt 缺值"
"00d88a373394bae2",47,0.161035702786106,NA
"00d8e755ed3bf2a6",48,0.27157879875813,NA
"00ddc0e86d20f26e",49,0.702631727979924,NA
"00df2b7f30d34527",50,0.143522056601192,NA
"00ec5dd4a5e2fd93-1",51,NA,"party_kmt 缺值"
"00ec5dd4a5e2fd93",52,0.0736746478324626,NA
"00edac5b5005d02c",53,5.00009104606325,NA
"00f4f6932604397c",54,NA,"edu 缺值"
"00f793f02e89964a",55,2.12119386455947,NA
"00fcee66bd99a4eb",56,0.137328507079303,NA
"00fe07bdc93c4d86",57,0.544360488546779,NA
"010484a6a8e747d6",58,0.0736746478324626,NA
"01056e1e18fc9e90",59,NA,"edu 缺值"
"010a4d210d8aba07",60,0.497256645674774,NA
"011ff13b5937cc24",61,NA,"edu 缺值"
"01204504e8de2067",62,5.00009104606325,NA
"01223372dc4b122a",63,0.370839403919046,NA
"01223372dc4b122a-1",64,NA,"party_kmt 缺值"
"0128f7e262dacd16",65,0.147101185861357,NA
"01325b6ac119d4be",66,0.481391881251299,NA
"01330bbb2d901294",67,NA,"party_tpp 缺值"
"013ad274115a8634",68,0.580701952252006,NA
"013cf9800920dee8",69,NA,"edu 缺值"
"01408a689b50bca0",70,NA,"sex 缺值"
"01434b8d32c3a8bb",71,0.122293839857739,NA
"014894d843bcff01-1",72,NA,"party_kmt 缺值"
"014894d843bcff01",73,0.391650743289372,NA
"01562b296754a4ac",74,0.106699590892319,NA
